,HYLB.CSV,DBMF.CSV,ESPO.CSV,QAI.CSV,VCLT.CSV,BUG.CSV,IHF.CSV,IEF,GDX.CSV,EMLC.CSV,QQQ,VB.CSV,VDE.CSV,VEA.CSV,VNQ,ESGU.CSV,EFA,XLV,TLT,QLTA.CSV,TAN.CSV,VTEB.CSV,IWM,MBB.CSV,IGIB.CSV,SCHG.CSV,BND,XLE,LIT.CSV,EBND.CSV,VOO.CSV,EEM,DBC,AGG,SPY,SHY,SCHX.CSV,SCHO.CSV,XLY.CSV,IYW.CSV,VUG.CSV,DIA.CSV,ACWI.CSV,BJK.CSV,TIPZ.CSV,XLK,VTV.CSV,IEFA.CSV,XLF,ALTY.CSV,BNDX.CSV,PFF.CSV,GLD,XLRE.CSV,GOVT.CSV,VTI,IEMG.CSV,LQD,SLV,JNK.CSV
HYLB.CSV,0.009507546135646925,-7.804379963386624e-05,0.014858402478780598,0.005225759289693894,0.008323549353816179,0.014973362446779942,0.013024590478205011,0.0013159814935707643,0.01049671691014306,0.00645318443321884,0.016888760328083452,0.01861171954396324,0.01736703226079813,0.01418948996416208,0.017773129350880115,0.016028650934876446,0.013984344305871244,0.011201079928286239,0.0014319179281516547,0.004676444263081052,0.021647730774944984,0.002838197868504435,0.01900403953094329,0.0027814210217621043,0.004427687364548042,0.017539589717792584,0.0027151924428695942,0.01726717547010675,0.018637179087477543,0.006074842220362494,0.01575279982691443,0.013618517171668587,0.00594747730408964,0.00257179405834288,0.015631582191477447,0.000439942157058072,0.015996265585504956,0.0003146507653815635,0.017734882899001624,0.0186736333397665,0.017464915062527675,0.01470928183052793,0.014995217758755145,0.017956634070298245,0.0019707481677238336,0.01840578428674643,0.014079388239298255,0.014032073342116421,0.01737671523612085,0.013765597617071022,0.0017581063054825602,0.011258390939377081,0.0030064142357851507,0.01700490986029488,0.0007898448249152964,0.016196440892507904,0.013565386426614128,0.00605990570702331,0.008515979074282339,0.009522263776472193
DBMF.CSV,-7.804379963386624e-05,0.016872868971123518,0.004826342181377538,0.0017237030856211185,-0.0026526586630986754,0.005437136910386375,0.0034771957941064917,-0.0033205852930227858,0.007235690170954868,-7.351362588817114e-05,0.005712600922865368,0.006051858625732651,0.01157715735519024,0.004539161425176881,0.001787790908947529,0.005130669641747631,0.004376000983006541,0.0024619899899822385,-0.005747122347816348,-0.0020126051755520267,0.0058671317181079015,-0.00040402146751980874,0.006561386002599469,-0.0023544414363761666,-0.0019526204576550965,0.0057514896825886,-0.001785903004019392,0.01131090528050761,0.00804280334116427,-0.0007516820086488136,0.005124342575298331,0.004996960033614749,0.007265610009642521,-0.0019077975842768055,0.005157469066218273,-0.0008364895434060729,0.0051942346067953594,-0.0008802991507456241,0.004650269142603141,0.006757346658825207,0.005501543316656734,0.005034197331472799,0.0048790281698166335,0.00515032725325306,-0.0011819991921910543,0.0070204290411061765,0.004483385805726909,0.004385051867752704,0.005524978598176878,0.0035807014525708033,-0.0015545947791372995,0.0016816466490790893,0.0035239828103206055,0.0012398828148161988,-0.0025218367330155046,0.0053846240486834585,0.004922636616417506,-0.00200190273832995,0.008954794543617013,7.315538547539184e-06
ESPO.CSV,0.014858402478780598,0.004826342181377538,0.07084380744217314,0.01379277637316646,0.012994387668057935,0.05320639868482066,0.026088239720671102,0.000857964617669495,0.03347813536775164,0.013609878907516176,0.0532656124401293,0.04400502915158561,0.029286415950083237,0.036025079525966765,0.03191040504736894,0.04078483185398476,0.0355348581110146,0.023102139506537955,0.0012437769439033826,0.0076409118537397605,0.0687693322185916,0.003942355128247161,0.045747689899165125,0.003953722281221768,0.00659776074237,0.052294158456650884,0.003900867203666496,0.028496492190739492,0.058562782898438165,0.012723632602482054,0.039318210521998964,0.043945669447658896,0.013106507358765422,0.0037534888837469933,0.03912058242464742,0.0002777754372932851,0.04062390604292969,2.9416823146113724e-05,0.048757889597174094,0.059355386549751775,0.05197114347459866,0.031248432096913643,0.039274218896790544,0.04676117086627099,0.002729848605485025,0.05592447873941425,0.026805915893948942,0.03568682699071718,0.032252186367745725,0.02336413530504619,0.002517560547433106,0.020725125123404544,0.009702355609641819,0.030657545708581747,0.00041825629793228495,0.04090241715191154,0.04300654388395747,0.009100161507809417,0.02733882641468707,0.015094626089883984
QAI.CSV,0.005225759289693894,0.0017237030856211185,0.01379277637316646,0.00550345603001373,0.0048408279031389905,0.012943745067538774,0.009099736526020266,0.0004251864761512185,0.011521038254060905,0.004940362395810227,0.014119065685295494,0.014459322461527882,0.013382093964847536,0.01172763769758253,0.011566243293345192,0.012481463181316274,0.011546550926073882,0.008006733112517792,0.00037834183948880673,0.0026789999543942265,0.019027642368057738,0.0018397027396101046,0.015003419658331985,0.0014583453798844334,0.0025060578585632946,0.014247996017233582,0.0015024633659793103,0.013258273414894436,0.01672402412193369,0.0045658112306150855,0.012211031894986188,0.012669822373506856,0.005189695227787802,0.001377438037652842,0.012177439327925959,0.0001455145163485548,0.012477070821787659,6.64765010062501e-05,0.014061352919120473,0.015626078847365967,0.014137763459290765,0.011021409111343057,0.012136977447225257,0.01471178252256808,0.0012180523904164802,0.01534681734975937,0.010232965008056118,0.011606860622305605,0.012421120619120093,0.009651823978515581,0.0008877002140176926,0.007450491315806777,0.00361819345312583,0.010894360812879245,0.00022830990589815873,0.012653405771689755,0.01255874755902974,0.0035040535152008204,0.009537164807067672,0.005280292325596386
VCLT.CSV,0.008323549353816179,-0.0026526586630986754,0.012994387668057935,0.0048408279031389905,0.02320222200440373,0.013877380585951083,0.008452849063843493,0.007988078576362882,0.01678153502242362,0.008253564768636756,0.01203137461544664,0.01331445006047105,0.007583765325135297,0.010711454683057932,0.015166190077979239,0.010827587879297381,0.010550014413184948,0.007451778982015493,0.018605570344961336,0.011898150597191088,0.019297412549338193,0.006908837938919999,0.013507106431007138,0.0070744480382221265,0.0103229054850838,0.012713146541729226,0.008827648375843327,0.007551339581247602,0.013525460336759108,0.0077113711639741275,0.01050868704203328,0.009771931732809604,0.0027753165441504676,0.008501280399894815,0.0106338273825393,0.0013568373273344957,0.010927255782693277,0.001200451391060837,0.013464159568056841,0.013290113116130252,0.012540323536983616,0.00957316723815248,0.010516449140564972,0.013346953904988313,0.0069799036522512625,0.01274653410984643,0.008471742484573094,0.010704252758716053,0.009292584006482606,0.012370916973867373,0.0048768867549998885,0.012164649959022337,0.006732906068218184,0.014318378965245298,0.006185481239703705,0.011145780570939665,0.00971861094601348,0.01551768784643318,0.010642899810833564,0.008475849730229627
BUG.CSV,0.014973362446779942,0.005437136910386375,0.05320639868482066,0.012943745067538774,0.013877380585951083,0.08202115360502032,0.02915356992574727,0.0017116957016493272,0.03078869353935091,0.011285200585776322,0.05343118001523371,0.04765087345302868,0.02904583477387792,0.032339372140768985,0.03376591457671361,0.04191204221095904,0.031704721019865635,0.024451075835004384,0.003487661556585029,0.007653750172046488,0.06687047465328062,0.0037312153297261374,0.04954177631741112,0.0038991976028545073,0.006720698311631253,0.054299104773268186,0.004330120451838304,0.028149358560754262,0.04959578637548148,0.010495855125094402,0.040071292312260455,0.03337634128895982,0.012494278778687553,0.004456715271476711,0.04011426213809524,0.0003862465592878623,0.041734599005623825,7.779129060855445e-05,0.05016512684462244,0.0608220383408337,0.0535234386714365,0.03243114560217488,0.03783639376608478,0.04565165593790138,0.003754414536498492,0.057071618805758666,0.027008544096964522,0.03193038942530488,0.03380007634676392,0.02592211058299478,0.0026723703441125274,0.022583433795214783,0.0067620259293425964,0.03210923027404513,0.0009579554028169298,0.042338091403438735,0.032954400510362546,0.009508457738676033,0.021626191294546383,0.015232012988668022
IHF.CSV,0.013024590478205011,0.0034771957941064917,0.026088239720671102,0.009099736526020266,0.008452849063843493,0.02915356992574727,0.05522965411893468,-0.00146081778581498,0.015940093597900978,0.009165794229962375,0.03280776967312989,0.03948645680782679,0.037687385269239204,0.02825693682144424,0.03672908817577003,0.03416003980962049,0.028108278999268568,0.03482040044478351,-0.004717062124275799,0.005149070137277969,0.04030622350068257,0.003515939708482377,0.040782048924893746,0.0022431964317996948,0.004540918565548397,0.03515553030540336,0.0021797240004755576,0.038072935158247376,0.03497596038594946,0.00831800570722521,0.0337702917093428,0.026012594427152827,0.010196278595921817,0.0018676547283646065,0.03329290718704788,-9.83327405293198e-06,0.03413627628439022,-0.0001735976510428147,0.03498911572828228,0.03516368403569264,0.033761699174726996,0.036189017234407705,0.031131426876495047,0.034957311241332494,0.0010453855032614703,0.03571899824913383,0.033940609779076474,0.02801442567448492,0.03918280575276031,0.026618210389866157,0.0015379853012183185,0.020509535673212856,0.0026290236177687006,0.035162802171502236,-0.0013791121761824107,0.03435913528489672,0.02617505844488808,0.0059145534118096865,0.01281270579009011,0.013122889264598127
IEF,0.0013159814935707643,-0.0033205852930227858,0.000857964617669495,0.0004251864761512185,0.007988078576362882,0.0017116957016493272,-0.00146081778581498,0.005732582283657946,0.007030134625052295,0.0022121642031780486,-0.0007514969059985326,-0.0010828589370019852,-0.004884997407060904,-0.0004019904414143555,0.0012025831947749077,-0.0012572847629818377,-0.00044588629670637523,-0.0005138510180499039,0.011630952570399625,0.004436888244427949,0.001561858543707298,0.001976376003018396,-0.001054712834531529,0.004005623349481243,0.004096041461198523,-0.0007575071086240695,0.004224066004112132,-0.004909071812093195,-0.0011536698746890315,0.002533950484652668,-0.0013666325634021973,-0.0009821395398129326,-0.0015233859382879549,0.004317103598869695,-0.0012623884222587648,0.0011460669275438092,-0.0012433116165863655,0.0010959557317243452,-0.00038885697465783505,-0.0010409634174147868,-0.0007404100771607244,-0.0017755460871018076,-0.0009944467455351835,-0.0004365565663558961,0.0039331646456077785,-0.0013537738554961227,-0.0019140685302089524,-0.0003778126845252162,-0.0034747575699271603,0.0008216825256240912,0.0027045112233563674,0.0017543089526505995,0.003739776627083946,0.0014234300561181458,0.004316534541205139,-0.0012101000613896924,-0.001006305652392488,0.005515888463455452,0.003508212389008157,0.0013411452673898164
GDX.CSV,0.01049671691014306,0.007235690170954868,0.03347813536775164,0.011521038254060905,0.01678153502242362,0.03078869353935091,0.015940093597900978,0.007030134625052295,0.1587904892555225,0.018137796035704867,0.025147896207487083,0.027749356848384327,0.031058684645201336,0.029381393211996835,0.024354117301136874,0.022516099654308792,0.02828870752122562,0.015043449353861784,0.012606807813938671,0.009380541305810099,0.04961004708022729,0.005303029496288349,0.029544599107910584,0.005914798406400254,0.009068135238372535,0.025594098857556258,0.006833684987716676,0.030814661741800555,0.044168368981102386,0.01527443404651605,0.021770691981686834,0.030861064803900714,0.024681402913998514,0.008372065143088414,0.021887680056011254,0.0016064141608384745,0.022628609170920227,0.0015385640345884945,0.023117546650387087,0.02628754317087982,0.024555348806357933,0.01919825564940439,0.025315051454342555,0.03125002991242798,0.0072050042044790414,0.026026365429601926,0.01865260548215789,0.028622165698164004,0.016815251752948242,0.02422890692798147,0.004801856342961123,0.018012441218576127,0.051272315485949245,0.023377918571131282,0.0047133911056812,0.022938325711471766,0.030293613415183482,0.011391575334885683,0.09574446395967519,0.010490216515530422
EMLC.CSV,0.00645318443321884,-7.351362588817114e-05,0.013609878907516176,0.004940362395810227,0.008253564768636756,0.011285200585776322,0.009165794229962375,0.0022121642031780486,0.018137796035704867,0.010972264900843198,0.012115838853849429,0.014285843967056346,0.014315668575662903,0.01409042865903435,0.013388608335813894,0.011503393284022381,0.013903173714866041,0.007671141787160457,0.0033917760858349897,0.0045552537181907035,0.02035440916254799,0.0031905996825462267,0.014782183008702718,0.0031338413654990183,0.004403336883064839,0.012534060016827827,0.0032551886451032755,0.014335061296670082,0.01864125504581252,0.009305239602550535,0.011369418541278655,0.015119248203474604,0.006383676238853356,0.0032181998624844954,0.011318171782396485,0.0005803004203406717,0.011633819233985274,0.0004917567893552277,0.013027948115663318,0.01322219409625135,0.012417527675997807,0.010796379783415163,0.012460192496712532,0.017189344058969762,0.002505157512045228,0.013044146571862304,0.010327441297752421,0.014035344786515337,0.012774534555266087,0.012298531138237034,0.001705110691937613,0.009513359337905173,0.006312400528769954,0.01243870785159438,0.0015467687676340822,0.011861200619528944,0.015005495371539872,0.0059438868791616625,0.013992112889982696,0.006567273727088083
QQQ,0.016888760328083452,0.005712600922865368,0.0532656124401293,0.014119065685295494,0.01203137461544664,0.05343118001523371,0.03280776967312989,-0.0007514969059985326,0.025147896207487083,0.012115838853849429,0.06280923381316131,0.04924999137562785,0.036060965751475244,0.037191874526665204,0.03811625083039145,0.049585247902072034,0.03674646714938049,0.029615256628473842,-0.003027291155943534,0.007230249037016639,0.0627756384698069,0.003543065260718445,0.05072200984378664,0.003288338839432604,0.006318780210210799,0.061823714684048195,0.003086510789491663,0.03551749456628323,0.0544323665601113,0.011401629128189952,0.04840017230904211,0.03945326043498423,0.013414090601406843,0.002728935317801403,0.048221209412843025,7.260805869242026e-05,0.0491503059092934,-0.00023696631009522995,0.056835769857044575,0.069998287610093,0.06130800078575961,0.04001153297586847,0.04438384689852093,0.045561192211101526,0.0020892165685921465,0.06765275336172218,0.03461612919578393,0.03674124679209482,0.04111205959829503,0.027299467280067786,0.0019846428661382236,0.02237535003563102,0.005908980131238694,0.036815114363648344,-0.0010505892161908918,0.049155744228626334,0.03902323682661767,0.008537409712396705,0.02291686469694201,0.017100986743366874
VB.CSV,0.01861171954396324,0.006051858625732651,0.04400502915158561,0.014459322461527882,0.01331445006047105,0.04765087345302868,0.03948645680782679,-0.0010828589370019852,0.027749356848384327,0.014285843967056346,0.04924999137562785,0.06133730226807422,0.05818587704864026,0.04102332215134881,0.049272966332790664,0.047303338301186076,0.04028037106824868,0.03106830847182254,-0.0037609537980811784,0.0074253397585738005,0.0697454555738175,0.004497563886785696,0.06454285349303969,0.003554468029399599,0.006740360523771523,0.05082859471628659,0.0033087145775979477,0.05740009359167358,0.05769781483477736,0.012956627221505833,0.04629374846625497,0.039829412507149144,0.01764999465746082,0.003213445885394185,0.04606163038943179,1.113416407809817e-05,0.04736619860688306,-0.0002748489080481319,0.05415596939897642,0.05455214526498757,0.050435571717668284,0.04428482927604737,0.044090329387137535,0.05531646794164395,0.0024454095419867727,0.05390493483993071,0.042469171800517874,0.04041012855538345,0.053657938199234645,0.03770683506121686,0.0019844496243149657,0.02807499165842624,0.005320556953290618,0.04550607643631583,-0.0012658503970190557,0.04862345360972703,0.03951305151173829,0.009277835599208292,0.023244980518937343,0.01887778067095995
VDE.CSV,0.01736703226079813,0.01157715735519024,0.029286415950083237,0.013382093964847536,0.007583765325135297,0.02904583477387792,0.037687385269239204,-0.004884997407060904,0.031058684645201336,0.014315668575662903,0.036060965751475244,0.05818587704864026,0.12074402891338726,0.04241965353270116,0.04537479164163207,0.04329449517611911,0.04096888484432092,0.028228499899679415,-0.012452580138599052,0.0035548568754072292,0.058349951387377995,0.003358494616655633,0.06099549503218381,0.0010620519539219365,0.0036003563170675904,0.03874271283332802,0.0006732434546009636,0.11998144804968054,0.05638485780134769,0.012136333090203594,0.043319703985609366,0.04082832340502493,0.04291924022010521,0.0007166127365762094,0.043090939063833524,-0.0006900957937243087,0.04365469692378494,-0.0008789754547251667,0.04218391895666848,0.04029418796453668,0.03831891662089921,0.04630146737804346,0.04210679327995335,0.05595850746623797,0.0023180976547269023,0.04187868300795859,0.04847322987603446,0.04106502922505996,0.061320122770463406,0.04572324005614588,-0.00018572980206731985,0.029295697420755964,0.006176892004994807,0.04025400186335295,-0.004394165033414456,0.045128438760788196,0.040558406028747336,0.005205411132285427,0.026766216239631276,0.017580834270186137
VEA.CSV,0.01418948996416208,0.004539161425176881,0.036025079525966765,0.01172763769758253,0.010711454683057932,0.032339372140768985,0.02825693682144424,-0.0004019904414143555,0.029381393211996835,0.01409042865903435,0.037191874526665204,0.04102332215134881,0.04241965353270116,0.03776406004691764,0.03532062307176049,0.03526532655254324,0.03737015102327146,0.024266990629388502,-0.0027716380405087573,0.006102338665285036,0.05063880517110423,0.0041423347957776,0.04243083017119797,0.0034038752626540697,0.005652209507650343,0.03792168899870432,0.0031628854429631356,0.04228347489199916,0.04653049415781546,0.012935747231742623,0.03470115410044163,0.03581203038719239,0.014943417747336736,0.002934737878306144,0.034478747435293604,0.0001779561648900636,0.0351858278976572,-1.5311649407646717e-05,0.038556268662998605,0.04095221045125917,0.03772011045938264,0.0331629624178125,0.03533882410637159,0.04280001301748321,0.00229602666583099,0.040864392513179415,0.03149940080192202,0.03749478645260237,0.039083293477503354,0.028193434358056584,0.0017531270130073339,0.021205726636379155,0.008389826057875563,0.033150871184870555,-0.0006734271229453058,0.03564823751744579,0.035519118407124475,0.007661612036444024,0.02465983321928121,0.014395396412080793
