Date,Open,High,Low,Close,Volume,ticker,asset_class
2007-12-04,78.0366,78.505,78.0366,78.505,1143.0304900375,JNK,bond
2007-12-05,78.5238,78.5238,78.5238,78.5238,3605.7967137136,JNK,bond
2007-12-06,78.2822,78.3605,78.2822,78.3605,1866.0073724286,JNK,bond
2007-12-07,78.3803,78.3941,78.3803,78.3941,7687.1829687766,JNK,bond
2007-12-10,78.5595,78.7605,78.5595,78.7605,4621.5994283582,JNK,bond
2007-12-11,79.0765,79.0765,78.6913,78.6913,3843.0866122637,JNK,bond
2007-12-12,78.8536,78.919,78.4942,78.4942,6304.8430916907,JNK,bond
2007-12-13,78.7289,78.7289,78.505,78.505,3545.2120587646,JNK,bond
2007-12-14,78.7784,78.7784,78.505,78.505,1800.3739962339,JNK,bond
2007-12-17,78.822,78.822,78.4942,78.5674,537.18394054764,JNK,bond
2007-12-18,78.9042,78.9042,78.8002,78.8002,99.96468066582,JNK,bond
2007-12-19,78.4634,78.7407,78.4634,78.7407,602.81731674237,JNK,bond
2007-12-20,78.9378,78.9378,78.6239,78.7061,1084.4653235868,JNK,bond
2007-12-21,78.8873,78.8873,78.5674,78.5674,903.72110298898,JNK,bond
2007-12-24,78.6239,78.6239,78.4792,78.4792,2642.5007000248,JNK,bond
2007-12-26,78.5238,78.5238,78.3605,78.4506,1324.7844548844,JNK,bond
2007-12-28,78.5595,78.5595,78.1762,78.505,4323.724874859,JNK,bond
2007-12-31,78.6635,78.6635,78.3803,78.4792,2285.0512358258,JNK,bond
2008-01-02,78.6635,78.6763,78.6496,78.6496,1385.3691098334,JNK,bond
2008-01-03,78.7289,78.7289,77.9673,77.9673,2581.9160450758,JNK,bond
2008-01-04,78.2634,78.2634,76.7877,77.2344,12073.511987083,JNK,bond
2008-01-07,77.8375,77.8375,77.1987,77.6593,2042.7126160298,JNK,bond
2008-01-08,78.0366,78.0366,77.0591,77.8682,2581.9160450758,JNK,bond
2008-01-09,77.4295,77.9385,77.1146,77.1146,2523.3508786251,JNK,bond
2008-01-10,77.2344,77.2344,75.425,76.6828,22884.843662729,JNK,bond
2008-01-11,76.8195,76.9165,75.8668,76.3649,3003.9891412204,JNK,bond
2008-01-14,76.8373,76.8373,76.3471,76.4045,1021.8611801395,JNK,bond
2008-01-15,76.1985,76.1985,76.0469,76.0469,843.13644804,JNK,bond
2008-01-16,76.7214,76.7214,76.4491,76.4491,3180.6943848215,JNK,bond
2008-01-17,75.8954,75.8954,74.7694,75.2507,2042.7126160298,JNK,bond
2008-01-18,75.7162,75.7162,75.3161,75.3161,1084.4653235868,JNK,bond
2008-01-22,75.425,75.425,74.5813,75.4072,4686.2230603037,JNK,bond
2008-01-23,75.3716,75.438,74.6377,75.3874,2523.3508786251,JNK,bond
2008-01-24,75.4072,75.6697,75.2191,75.2191,2767.7089869193,JNK,bond
2008-01-25,75.9301,75.9301,72.6551,74.3782,15374.365937553,JNK,bond
2008-01-28,74.9537,75.015,74.4248,75.0012,23509.875352952,JNK,bond
2008-01-29,75.1596,75.2507,74.8328,75.1022,41802.402170548,JNK,bond
2008-01-30,76.0777,77.0591,75.9856,76.4045,882135.8001749,JNK,bond
2008-01-31,76.2352,76.7323,75.844,76.6511,22502.150592302,JNK,bond
2008-02-01,76.9165,78.6239,76.5412,76.5412,43405.876038198,JNK,bond
2008-02-04,77.0294,77.0294,75.3379,75.425,24708.441776693,JNK,bond
2008-02-05,75.3874,75.4072,74.7694,75.1953,14381.787340639,JNK,bond
2008-02-06,75.7261,75.7261,74.5981,75.015,12907.56073688,JNK,bond
2008-02-07,74.1871,74.8526,74.1871,74.5051,78206.711585142,JNK,bond
2008-02-08,74.5703,74.5703,74.2376,74.3891,28831.227545971,JNK,bond
2008-02-11,74.0911,74.1623,74.0376,74.1623,9687.4863263422,JNK,bond
2008-02-12,73.9276,74.3476,73.8593,74.3476,8170.8504641194,JNK,bond
2008-02-13,73.8702,74.4248,73.8702,74.2752,12435.000428279,JNK,bond
2008-02-14,75.0864,75.0864,73.7989,74.3476,13153.938333673,JNK,bond
2008-02-15,73.8702,74.0376,73.6256,74.0376,30557.890212017,JNK,bond
2008-02-19,74.5981,74.5981,73.786,74.3782,39533.506842709,JNK,bond
2008-02-20,74.4089,74.4089,73.9584,74.2752,15448.077267741,JNK,bond
2008-02-21,73.9078,74.2752,73.8593,74.0376,8666.6348904519,JNK,bond
2008-02-22,74.0188,74.0911,73.9078,74.0911,851967.67124306,JNK,bond
2008-02-25,73.9276,74.4248,73.2829,73.9396,37353.469008795,JNK,bond
2008-02-26,74.5703,74.5703,73.7711,74.0911,14299.998056458,JNK,bond
2008-02-27,74.5051,74.5051,73.7711,73.8593,16035.748420747,JNK,bond
2008-02-28,73.786,74.0376,73.5948,73.8425,28216.293298239,JNK,bond
2008-02-29,73.7285,74.5813,72.8026,73.5374,21433.841176701,JNK,bond
2008-03-03,74.5051,75.8232,72.9333,73.4225,46051.40597097,JNK,bond
2008-03-04,73.8345,73.8702,72.8026,73.2096,17262.587683463,JNK,bond
2008-03-05,73.7167,73.7167,72.5589,73.2908,12675.319559576,JNK,bond
2008-03-06,73.2572,73.2829,72.9491,73.271,13995.055293215,JNK,bond
2008-03-07,72.8818,73.1096,72.8818,73.071,12492.55585048,JNK,bond
2008-03-10,73.271,73.271,72.6551,72.8818,20722.981225299,JNK,bond
2008-03-11,72.8818,73.1096,72.8432,72.9491,23127.182282525,JNK,bond
2008-03-12,72.9491,72.9491,72.5589,72.6353,16132.683868665,JNK,bond
2008-03-13,72.46,72.46,71.8647,72.1361,8593.9333045131,JNK,bond
2008-03-14,72.1361,72.2856,70.4921,71.4765,9296.7153019213,JNK,bond
2008-03-17,71.6152,71.6152,70.8804,71.1457,40785.589711654,JNK,bond
2008-03-18,71.0665,72.1192,71.0665,71.7251,17541.277096228,JNK,bond
2008-03-19,73.0195,73.0195,71.5706,71.5706,39405.269323067,JNK,bond
2008-03-20,71.8479,72.047,71.6498,72.047,14056.649692413,JNK,bond
2008-03-24,72.46,72.6719,72.3728,72.5589,24138.946020172,JNK,bond
2008-03-25,72.7878,72.9491,72.5243,72.9333,77849.262120944,JNK,bond
2008-03-26,73.177,73.8345,72.9333,72.9829,29213.920616399,JNK,bond
2008-03-27,72.9491,73.2572,72.8194,72.9195,121206.67043518,JNK,bond
2008-03-28,73.1096,73.477,73.0502,73.3701,32127.032775196,JNK,bond
2008-03-31,73.271,73.4394,72.9829,73.3701,47270.167279694,JNK,bond
2008-04-01,73.271,73.2829,72.5867,72.9333,48204.180710157,JNK,bond
2008-04-02,72.8818,72.8818,72.3045,72.6193,35677.293555206,JNK,bond
2008-04-03,72.5589,72.9006,72.5589,72.861,36181.155935532,JNK,bond
2008-04-04,72.9491,73.271,72.8818,73.271,63196.863321532,JNK,bond
2008-04-07,73.5374,73.5374,73.2908,73.4225,21924.576881787,JNK,bond
2008-04-08,74.5051,74.5051,73.6424,73.9078,30032.823202459,JNK,bond
2008-04-09,73.7989,73.9078,72.9491,73.7711,44475.195198047,JNK,bond
2008-04-10,73.7463,74.0911,72.8026,74.0564,96213.480780229,JNK,bond
2008-04-11,74.3891,74.3891,73.2829,73.6771,80032.329187605,JNK,bond
2008-04-14,73.7167,73.7285,73.5146,73.7167,70916.358106281,JNK,bond
2008-04-15,74.0722,74.0722,73.3701,73.7593,19433.537819135,JNK,bond
2008-04-16,73.9396,73.9999,73.6256,73.9276,14848.289183747,JNK,bond
2008-04-17,73.786,74.2564,73.786,74.1871,28871.617315937,JNK,bond
2008-04-18,74.5051,74.9368,74.5051,74.7368,64546.891382645,JNK,bond
2008-04-21,75.0348,75.0348,74.304,74.705,131562.60745446,JNK,bond
2008-04-22,75.1596,75.1596,74.5703,74.9368,466453.3753832,JNK,bond
2008-04-23,75.4072,75.4072,75.1022,75.1784,71488.883095549,JNK,bond
2008-04-24,75.3537,75.3537,75.0695,75.1101,106969.27652217,JNK,bond
2008-04-25,75.2993,75.2993,75.0012,75.1022,52615.753334693,JNK,bond
2008-04-28,75.5032,75.5032,75.1596,75.4528,122119.47923642,JNK,bond
2008-04-29,75.3161,75.535,75.1784,75.5032,110462.99162423,JNK,bond
2008-04-30,75.4844,76.0291,75.2685,75.4844,79700.123329635,JNK,bond
2008-05-01,75.8232,76.1638,75.3379,75.9856,84506.505955588,JNK,bond
2008-05-02,76.2174,76.4333,75.3716,75.3716,51403.050491464,JNK,bond
2008-05-05,76.1638,76.2916,75.3379,75.5924,64388.361535529,JNK,bond
2008-05-06,75.425,75.5201,75.2191,75.2191,64572.134988874,JNK,bond
2008-05-07,75.015,75.3716,75.015,75.2845,53541.688811163,JNK,bond
2008-05-08,75.2349,75.4528,75.1101,75.2845,42069.984396573,JNK,bond
2008-05-09,75.015,75.1022,74.7694,75.0348,25824.209172004,JNK,bond
2008-05-12,75.0864,75.3537,74.7803,75.3537,33086.289811888,JNK,bond
2008-05-13,75.3161,75.3161,75.0556,75.1022,44124.813943592,JNK,bond
2008-05-14,75.2845,75.2993,75.015,75.1022,32134.10098494,JNK,bond
