Date,Open,High,Low,Close,Volume,ticker,asset_class
2010-09-14,79.5146,80.0081,79.1577,79.6679,76848.058342907,VOO,equity
2010-09-15,79.3419,79.9294,79.1713,79.8691,12008.063306301,VOO,equity
2010-09-16,79.6525,79.8865,79.4041,79.8375,77058.781024505,VOO,equity
2010-09-17,80.3169,80.3169,79.6525,79.9152,64169.229272907,VOO,equity
2010-09-20,80.2103,81.2151,79.9926,81.2151,24583.617398685,VOO,equity
2010-09-21,81.1987,81.5227,80.6276,80.9688,24940.385503172,VOO,equity
2010-09-22,80.8432,81.2151,80.3829,80.5326,23471.58582154,VOO,equity
2010-09-23,79.8865,80.6761,79.7293,79.8691,43144.94746636,VOO,equity
2010-09-24,80.3648,81.1047,80.2996,81.0586,31817.038558088,VOO,equity
2010-09-27,81.1691,81.1691,80.6761,80.6761,19461.59578163,VOO,equity
2010-09-28,80.6581,81.1987,79.9601,81.1987,64479.054205752,VOO,equity
2010-09-29,80.8594,81.1212,80.5822,80.8136,20549.634182157,VOO,equity
2010-09-30,81.3321,81.7068,80.3888,80.6935,57825.642011539,VOO,equity
2010-10-01,81.2458,81.307,80.5326,80.9688,20914.747739381,VOO,equity
2010-10-04,81.3848,81.3848,80.0234,80.2862,114717.63649817,VOO,equity
2010-10-05,81.1987,82.1094,81.0435,82.0509,25654.964893739,VOO,equity
2010-10-06,82.0509,82.1736,81.6637,81.91,358119.02464913,VOO,equity
2010-10-07,82.3384,82.3384,81.4307,81.864,64497.831474408,VOO,equity
2010-10-08,81.9724,82.5283,81.6944,82.4795,80897.689283317,VOO,equity
2010-10-11,82.511,82.5992,82.1736,82.3384,18341.218751748,VOO,equity
2010-10-12,82.2474,82.9215,81.7536,82.8293,54348.717765174,VOO,equity
2010-10-13,83.1783,83.7056,82.9215,83.321,96250.192773788,VOO,equity
2010-10-14,83.2731,83.3574,82.5752,83.0037,24669.158289235,VOO,equity
2010-10-15,83.533,83.5655,82.511,83.1611,65440.867633639,VOO,equity
2010-10-18,83.2136,83.8337,83.0707,83.7573,29552.291321708,VOO,equity
2010-10-19,82.8427,83.2579,81.9724,82.4354,49856.777829728,VOO,equity
2010-10-20,82.6845,83.625,82.6845,83.321,29490.743607776,VOO,equity
2010-10-21,83.6978,84.0822,82.9779,83.4419,37984.328130396,VOO,equity
2010-10-22,83.625,83.6604,83.46,83.6431,31987.077157595,VOO,equity
2010-10-25,84.2011,84.4973,83.8493,83.8847,38232.605349309,VOO,equity
2010-10-26,83.4419,83.9356,83.4073,83.8664,19371.882164711,VOO,equity
2010-10-27,83.3059,83.6661,82.9059,83.6087,22122.752022996,VOO,equity
2010-10-28,84.0822,84.1311,83.321,83.6661,24870.492336504,VOO,equity
2010-10-29,83.5838,83.8244,83.4991,83.7325,17471.205303963,VOO,equity
2010-11-01,84.2097,84.6037,83.321,83.7745,66610.274198347,VOO,equity
2010-11-02,84.4542,84.6037,84.1656,84.435,33730.233597942,VOO,equity
2010-11-03,84.6037,84.7934,83.7407,84.7934,41170.204712574,VOO,equity
2010-11-04,85.7378,86.4442,85.6189,86.379,63331.554454476,VOO,equity
2010-11-05,86.5161,86.8181,86.3616,86.7155,53427.588419378,VOO,equity
2010-11-08,86.4979,86.655,86.2102,86.6043,56130.471924428,VOO,equity
2010-11-09,86.7337,86.8181,85.659,85.9227,46135.749090819,VOO,equity
2010-11-10,85.9399,86.2984,85.3043,86.2582,36445.635282096,VOO,equity
2010-11-11,85.5759,86.0376,85.3734,85.9668,31007.529642643,VOO,equity
2010-11-12,85.3563,85.7003,84.5797,84.9029,46434.099026152,VOO,equity
2010-11-15,85.2891,85.4522,84.7751,84.8433,262202.64998481,VOO,equity
2010-11-16,84.2932,84.2932,83.0956,83.4678,42429.324894201,VOO,equity
2010-11-17,83.5482,83.8493,83.3403,83.533,54841.099476631,VOO,equity
2010-11-18,84.3333,84.9795,84.3333,84.7751,33704.154058139,VOO,equity
2010-11-19,84.6736,84.9967,84.3103,84.9612,26214.110227088,VOO,equity
2010-11-22,84.6037,84.8863,83.949,84.8863,32761.11789891,VOO,equity
2010-11-23,83.9356,83.9919,83.4419,83.6978,184170.58053491,VOO,equity
2010-11-24,84.225,84.877,84.225,84.7934,38892.939297088,VOO,equity
2010-11-26,84.2424,84.5873,84.1311,84.3103,30427.520677453,VOO,equity
2010-11-29,83.7745,84.4024,83.2395,84.225,59434.228026509,VOO,equity
2010-11-30,83.4743,84.1743,83.3643,83.6518,118875.75832415,VOO,equity
2010-12-01,84.9795,85.6189,84.9536,85.5221,43078.183844467,VOO,equity
2010-12-02,85.6189,86.6724,85.6189,86.637,78380.492101656,VOO,equity
2010-12-03,86.3435,86.9532,86.3349,86.8564,206108.68941612,VOO,equity
2010-12-06,86.7155,86.9272,86.588,86.7519,82923.547935115,VOO,equity
2010-12-07,87.6386,87.6557,86.7519,86.7758,140938.00581482,VOO,equity
2010-12-08,86.91,87.1805,86.5601,87.1459,89267.135196482,VOO,equity
2010-12-09,87.6386,87.6386,87.1085,87.4525,70892.534633789,VOO,equity
2010-12-10,87.7354,88.0613,87.5428,87.9905,88506.655815865,VOO,equity
2010-12-13,88.3883,88.4793,88.0087,88.0442,99620.712497762,VOO,equity
2010-12-14,88.2397,88.4254,87.8764,88.09,77149.537823015,VOO,equity
2010-12-15,87.9464,88.301,87.56,87.6904,56386.051414485,VOO,equity
2010-12-16,87.8053,88.2657,87.4525,88.2129,78367.973922552,VOO,equity
2010-12-17,88.1592,88.4073,88.0087,88.3193,62136.068349966,VOO,equity
2010-12-20,88.5455,88.6989,88.1235,88.514,93864.436472728,VOO,equity
2010-12-21,88.8052,89.1561,88.7332,89.0573,98495.11955992,VOO,equity
2010-12-22,89.1936,89.3775,89.1024,89.3775,139951.15602872,VOO,equity
2010-12-23,89.2547,89.3134,89.0391,89.2367,74198.377099053,VOO,equity
2010-12-27,88.4957,88.9337,88.4514,88.8944,92823.341243844,VOO,equity
2010-12-28,89.0842,89.0842,88.7526,88.9876,73214.656857733,VOO,equity
2010-12-29,89.1658,89.2462,89.067,89.067,69286.034982003,VOO,equity
2010-12-30,88.9969,89.1101,88.8225,88.9241,102002.29607245,VOO,equity
2010-12-31,88.7181,89.0208,88.6548,89.0208,145314.15259354,VOO,equity
2011-01-03,89.6085,90.2028,89.6085,89.8618,154143.64158882,VOO,equity
2011-01-04,90.1252,90.1252,89.3065,89.7906,140118.06508345,VOO,equity
2011-01-05,89.5751,90.314,89.4667,90.2605,928301.21924191,VOO,equity
2011-01-06,90.3399,90.4119,89.8618,90.1071,93661.016062275,VOO,equity
2011-01-07,90.2028,90.3582,89.2894,89.9278,86600.763047156,VOO,equity
2011-01-10,89.5931,89.9095,89.2894,89.8443,160972.30829048,VOO,equity
2011-01-11,90.2028,90.3399,89.7906,90.1417,170320.25853702,VOO,equity
2011-01-12,90.7034,91.0331,90.5393,90.9419,138788.00855356,VOO,equity
2011-01-13,90.9957,91.0416,90.5768,90.8249,124221.02080192,VOO,equity
2011-01-14,90.685,91.4808,90.6669,91.453,214655.47619993,VOO,equity
2011-01-18,91.4153,91.6849,91.2593,91.6169,252049.36354921,VOO,equity
2011-01-19,91.5631,91.6169,90.4674,90.7034,144777.95725523,VOO,equity
2011-01-20,90.521,90.759,89.9364,90.595,133754.65737183,VOO,equity
2011-01-21,91.1336,91.3332,90.7214,90.8249,128903.86296872,VOO,equity
2011-01-24,90.7779,91.3885,90.759,91.3522,589579.1131157,VOO,equity
2011-01-25,91.08,91.3885,90.6132,91.315,292959.81604536,VOO,equity
