Date,Open,High,Low,Close,Volume,ticker,asset_class
2008-03-28,37.5131,37.5131,37.5131,37.5131,269.033,ACWI,equity
2008-03-31,37.4379,37.4379,36.9332,36.9332,532.685,ACWI,equity
2008-04-01,37.6273,37.9257,37.5595,37.9257,778.043,ACWI,equity
2008-04-02,41.7133,41.7133,38.2239,38.3457,14286.7,ACWI,equity
2008-04-03,44.7036,44.7036,38.1515,38.5621,38747.2,ACWI,equity
2008-04-04,38.1895,41.1455,38.1895,38.5417,13127.7,ACWI,equity
2008-04-07,39.6782,39.6782,38.3754,38.7639,15029.2,ACWI,equity
2008-04-08,39.3121,39.3121,38.4358,39.0018,974.976,ACWI,equity
2008-04-09,38.4293,38.4293,38.2128,38.2807,5686.28,ACWI,equity
2008-04-10,38.5621,38.5621,38.0668,38.2807,9125.6,ACWI,equity
2008-04-11,37.4694,38.0529,37.4694,37.6709,702.714,ACWI,equity
2008-04-14,38.3316,38.3316,37.7388,37.8198,5207.4,ACWI,equity
2008-04-15,38.3392,38.3392,37.7453,37.9257,4041.95,ACWI,equity
2008-04-16,38.3392,38.7869,38.3316,38.4405,3796.59,ACWI,equity
2008-04-17,38.6969,39.6114,38.6784,38.958,21893.9,ACWI,equity
2008-04-18,39.8966,39.8966,39.0862,39.3855,12927.5,ACWI,equity
2008-04-21,42.1277,45.2648,39.2888,39.5658,78870.8,ACWI,equity
2008-04-22,39.2061,39.4618,39.0341,39.2061,4697.31,ACWI,equity
2008-04-23,39.3855,39.5658,39.0723,39.3047,28615.4,ACWI,equity
2008-04-24,38.9377,39.417,38.9377,39.3176,9455.97,ACWI,equity
2008-04-25,39.5954,39.5954,39.3632,39.4756,2217.9,ACWI,equity
2008-04-28,40.0611,40.0611,39.6568,39.7981,21401.0,ACWI,equity
2008-04-29,39.6948,39.6948,39.1615,39.3409,18156.5,ACWI,equity
2008-04-30,39.4839,40.3054,39.4756,39.8725,12920.0,ACWI,equity
2008-05-01,39.4254,39.8295,39.3632,39.7525,8321.73,ACWI,equity
2008-05-02,40.0611,40.2311,39.9263,40.0016,20544.4,ACWI,equity
2008-05-05,40.1419,40.1419,39.9849,40.1149,5946.7,ACWI,equity
2008-05-06,40.0452,40.3816,39.9784,40.3816,2856.05,ACWI,equity
2008-05-07,40.3371,40.3371,39.6865,39.7099,7000.24,ACWI,equity
2008-05-08,39.8427,40.5071,39.8232,39.8427,253037.0,ACWI,equity
2008-05-09,39.7692,39.7692,39.4254,39.6698,1338.7,ACWI,equity
2008-05-12,39.7758,40.075,39.7758,40.075,3480.21,ACWI,equity
2008-05-13,40.0174,40.5071,39.8565,40.1224,375767.0,ACWI,equity
2008-05-14,40.5024,40.5145,40.2107,40.2107,25874.5,ACWI,equity
2008-05-15,40.4264,40.6363,40.4264,40.6363,11169.1,ACWI,equity
2008-05-16,40.8408,40.9829,40.7096,40.9829,5849.85,ACWI,equity
2008-05-19,40.8835,41.3637,40.8835,40.968,16381.9,ACWI,equity
2008-05-20,40.9076,40.9076,40.5629,40.5629,395522.0,ACWI,equity
2008-05-21,40.7728,40.8249,40.2618,40.2839,16176.4,ACWI,equity
2008-05-22,40.4327,40.5378,40.1715,40.3455,15169.1,ACWI,equity
2008-05-23,40.3455,40.3601,39.0111,39.7172,18364.2,ACWI,equity
2008-05-27,40.8835,40.8835,39.4839,40.024,5260.13,ACWI,equity
2008-05-28,39.8891,40.024,39.7692,40.0174,6370.7,ACWI,equity
2008-05-29,40.0174,41.1165,39.8966,40.2618,329456.0,ACWI,equity
2008-05-30,40.6986,40.6986,40.2107,40.217,57716.2,ACWI,equity
2008-06-02,40.2767,40.2767,39.7813,39.9096,60735.8,ACWI,equity
2008-06-03,39.9096,40.2618,39.4394,39.815,24865.1,ACWI,equity
2008-06-04,39.5203,39.7246,39.4014,39.4106,3778.3,ACWI,equity
2008-06-05,39.5731,40.2535,39.5731,40.2535,20582.1,ACWI,equity
2008-06-06,39.9413,39.9413,39.1914,39.1914,12620.8,ACWI,equity
2008-06-09,39.1847,39.3047,38.9377,38.9525,5737.93,ACWI,equity
2008-06-10,38.7946,38.7946,38.4953,38.5704,9580.8,ACWI,equity
2008-06-11,38.6088,38.6088,38.1087,38.1087,2479.4,ACWI,equity
