Date,Open,High,Low,Close,Volume,ticker,asset_class
2007-03-16,78.8302,78.8372,78.8302,78.8372,239.96040843272,MBB,bond
2007-03-20,78.9318,78.9318,78.9318,78.9318,100.40184453252,MBB,bond
2007-03-21,78.9259,79.0443,78.9259,79.0275,13247.019367621,MBB,bond
2007-03-22,79.0075,79.0075,78.9259,78.9259,995.9862977626,MBB,bond
2007-03-23,78.8123,79.0005,78.8123,78.9318,2123.4990118628,MBB,bond
2007-03-26,78.9318,78.9487,78.9318,78.9407,6616.4815546931,MBB,bond
2007-03-27,78.9487,78.9487,78.893,78.9029,1622.4938076455,MBB,bond
2007-03-28,78.9487,78.9487,78.893,78.893,5241.9803030429,MBB,bond
2007-03-29,78.7884,78.7884,78.7884,78.7884,1999.0007246425,MBB,bond
2007-03-30,78.8452,78.8711,78.8302,78.8302,8616.4862977809,MBB,bond
2007-04-02,78.7466,78.7466,78.7078,78.7078,239.96040843272,MBB,bond
2007-04-03,78.6828,78.7625,78.633,78.7078,33359.516864375,MBB,bond
2007-04-04,78.7714,78.7714,78.7078,78.7078,4124.5077733959,MBB,bond
2007-04-05,78.7078,78.7466,78.7078,78.7466,619.47938076565,MBB,bond
2007-04-09,78.64,78.6828,78.64,78.6828,3872.4991436193,MBB,bond
2007-04-10,78.6828,78.7316,78.6828,78.7316,383.53504611423,MBB,bond
2007-04-11,78.6051,78.6051,78.5862,78.5952,619.47938076565,MBB,bond
2007-04-12,78.5952,78.5952,78.5553,78.5623,2745.9904479644,MBB,bond
2007-04-13,78.5553,78.5553,78.4687,78.4687,2873.5007905207,MBB,bond
2007-04-16,78.64,78.64,78.64,78.64,2497.9978919691,MBB,bond
2007-04-17,78.7884,78.7884,78.7884,78.7884,383.53504611423,MBB,bond
2007-04-18,78.8611,78.889,78.8034,78.88,1750.0041502018,MBB,bond
2007-04-19,78.9647,79.136,78.88,78.9259,32109.513899945,MBB,bond
2007-04-20,78.8531,78.8711,78.7466,78.7466,619.47938076565,MBB,bond
2007-04-23,78.8302,78.9487,78.8302,78.9407,8118.4931488996,MBB,bond
2007-04-24,78.9487,79.0165,78.9487,79.0165,6871.5022398057,MBB,bond
2007-04-25,79.0165,79.0443,79.0005,79.0005,2623.5001976348,MBB,bond
2007-04-26,78.88,78.893,78.88,78.893,995.9862977626,MBB,bond
2007-04-27,78.8711,78.8711,78.8531,78.8531,383.53504611423,MBB,bond
2007-04-30,78.9727,79.0165,78.9727,79.0075,1368.4771409783,MBB,bond
2007-05-01,78.7714,78.7714,78.4945,78.6768,6251.0188405947,MBB,bond
2007-05-02,78.6768,78.7078,78.6768,78.6828,12244.00494074,MBB,bond
2007-05-03,78.6768,78.6918,78.5703,78.5952,5001.0158761648,MBB,bond
2007-05-04,78.6639,78.7884,78.6639,78.7884,23108.488537605,MBB,bond
2007-05-07,78.7884,78.7884,78.7078,78.7884,2245.9892621925,MBB,bond
2007-05-08,78.7884,78.8711,78.7884,78.8711,1872.4944005315,MBB,bond
2007-05-09,78.7466,78.7466,78.6639,78.6639,9616.4886693248,MBB,bond
2007-05-10,78.7884,78.7954,78.7804,78.7954,3623.5025691787,MBB,bond
2007-05-11,78.8302,78.8302,78.7147,78.7147,2497.9978919691,MBB,bond
2007-05-14,78.6768,78.6768,78.6768,78.6768,3123.5013834067,MBB,bond
2007-05-15,78.7078,78.7714,78.6768,78.6768,8118.4931488996,MBB,bond
2007-05-16,78.6768,78.7078,78.6768,78.7078,877.51212121423,MBB,bond
2007-05-17,78.6241,78.6241,78.5553,78.5553,1622.4938076455,MBB,bond
2007-05-18,78.64,78.64,77.9955,77.9955,4124.5077733959,MBB,bond
2007-05-21,78.3542,78.394,78.3542,78.394,995.9862977626,MBB,bond
2007-05-22,78.4537,78.4687,77.8691,78.3472,9247.0098814451,MBB,bond
2007-05-23,78.394,78.4368,78.2356,78.2844,11499.02325431,MBB,bond
2007-05-24,78.2436,78.2844,78.0453,78.2844,20237.99980242,MBB,bond
2007-05-25,78.2844,78.2844,78.2436,78.2436,496.98913043598,MBB,bond
2007-05-29,78.2436,78.2436,78.1629,78.2356,9756.047233225,MBB,bond
2007-05-30,78.3252,78.3252,78.2526,78.2764,995.9862977626,MBB,bond
2007-05-31,78.146,78.1878,78.1081,78.1788,6374.5131093697,MBB,bond
2007-06-01,77.8124,77.8124,77.6221,77.6619,12244.00494074,MBB,bond
2007-06-04,77.8044,77.8044,77.7028,77.7028,2369.4835309675,MBB,bond
2007-06-05,77.7246,77.7246,77.4936,77.5912,19480.969894645,MBB,bond
2007-06-06,77.5175,77.5513,77.5175,77.5335,10497.012845876,MBB,bond
2007-06-07,77.3412,77.3412,77.0593,77.0593,48216.981818297,MBB,bond
2007-06-08,76.9358,77.2536,76.7974,77.2536,4124.5077733959,MBB,bond
2007-06-11,76.9358,77.0045,76.9358,76.9837,5001.0158761648,MBB,bond
2007-06-12,76.8134,76.8134,76.5006,76.5006,71461.012846022,MBB,bond
2007-06-13,76.5245,76.7058,76.5245,76.7058,2873.5007905207,MBB,bond
2007-06-14,76.7217,76.7586,76.6729,76.6978,10876.531818208,MBB,bond
2007-06-15,76.6799,76.9458,76.6799,76.9458,11235.970421634,MBB,bond
2007-06-18,76.8622,77.2237,76.8622,77.0205,10621.511133096,MBB,bond
2007-06-19,77.3631,77.3631,77.2237,77.3631,9756.047233225,MBB,bond
2007-06-20,77.2446,77.2685,77.1051,77.1539,6116.4803689211,MBB,bond
2007-06-21,77.0275,77.0743,76.9737,76.9737,6493.9913043634,MBB,bond
2007-06-22,76.8542,77.0275,76.8312,77.0275,13247.019367621,MBB,bond
2007-06-25,77.2147,77.2446,77.2058,77.2296,13489.99183139,MBB,bond
2007-06-26,77.3084,77.3084,77.1968,77.2366,10497.012845876,MBB,bond
2007-06-27,77.3552,77.3552,77.2864,77.2864,10497.012845876,MBB,bond
2007-06-28,77.2366,77.2366,77.1539,77.1539,20608.482608745,MBB,bond
2007-06-29,77.3183,77.3183,77.2934,77.2934,1999.0007246425,MBB,bond
2007-07-02,77.2536,77.2536,77.0903,77.2237,7365.4793149057,MBB,bond
2007-07-03,77.2296,77.3183,77.1609,77.1609,7627.5281291356,MBB,bond
2007-07-05,76.9886,76.9886,76.885,76.894,30358.505731298,MBB,bond
2007-07-06,76.7904,76.7904,76.6888,76.7217,2745.9904479644,MBB,bond
2007-07-09,76.6799,76.7834,76.6799,76.7834,995.9862977626,MBB,bond
2007-07-10,76.91,77.0434,76.91,77.0434,17119.51851124,MBB,bond
2007-07-11,77.0355,77.1291,76.9837,76.9837,13120.513043509,MBB,bond
2007-07-12,76.9528,76.9528,76.9279,76.9279,877.51212121423,MBB,bond
2007-07-13,77.0125,77.0125,76.8691,76.8691,10621.511133096,MBB,bond
2007-07-16,77.0125,77.1051,76.9358,77.0593,153287.51212158,MBB,bond
2007-07-17,77.0355,77.0355,76.9528,77.0045,64467.020355886,MBB,bond
2007-07-18,77.0355,77.1789,77.0275,77.1051,11499.02325431,MBB,bond
2007-07-19,77.1111,77.1699,77.0513,77.147,5627.5233860478,MBB,bond
2007-07-20,77.2147,77.406,77.1609,77.3412,27360.506653557,MBB,bond
2007-07-23,77.3183,77.3412,77.3004,77.3412,34356.507180583,MBB,bond
2007-07-24,77.2536,77.3352,77.2536,77.3352,3123.5013834067,MBB,bond
2007-07-25,77.3352,77.3631,77.3352,77.3412,10740.989328089,MBB,bond
2007-07-26,77.4388,77.647,77.406,77.647,10497.012845876,MBB,bond
2007-07-27,77.4537,77.5424,77.4139,77.5245,46851.516732655,MBB,bond
2007-07-30,77.5085,77.6221,77.4767,77.4767,10621.511133096,MBB,bond
2007-07-31,77.5015,77.5175,77.5015,77.5175,758.03392622053,MBB,bond
2007-08-01,77.3004,77.3412,77.2536,77.3412,5494.9929512648,MBB,bond
2007-08-02,77.3272,77.3711,77.3272,77.3711,2745.9904479644,MBB,bond
2007-08-03,77.6221,77.9797,77.5991,77.6709,26230.985902566,MBB,bond
2007-08-06,77.5912,77.6221,77.4857,77.5245,31229.993741841,MBB,bond
2007-08-07,77.6221,77.6788,77.5335,77.6709,25241.023715476,MBB,bond
2007-08-08,77.3711,77.4388,77.3272,77.396,7627.5281291356,MBB,bond
2007-08-09,77.6539,77.6539,77.5175,77.5673,2745.9904479644,MBB,bond
2007-08-10,77.6539,77.6539,77.4677,77.5015,13364.489525723,MBB,bond
2007-08-13,77.4139,77.4857,77.406,77.4857,5374.5107378258,MBB,bond
2007-08-14,77.379,77.5513,77.379,77.5513,2245.9892621925,MBB,bond
2007-08-15,77.4607,77.4677,77.2685,77.2685,30604.490250403,MBB,bond
2007-08-16,77.4537,77.6071,77.3084,77.5991,60961.991963255,MBB,bond
2007-08-17,77.379,77.7645,77.379,77.7645,3123.5013834067,MBB,bond
2007-08-20,77.7814,77.8522,77.7814,77.8522,11499.02325431,MBB,bond
2007-08-21,78.0215,78.1141,78.0135,78.0135,8366.4857048949,MBB,bond
2007-08-22,77.9647,78.0135,77.8522,77.9418,29106.494729978,MBB,bond
2007-08-23,77.9955,78.0385,77.9079,78.0385,44477.013109461,MBB,bond
2007-08-24,77.9259,78.1081,77.9259,78.1081,35353.497496791,MBB,bond
2007-08-27,78.2764,78.385,78.1968,78.385,22609.491370279,MBB,bond
2007-08-28,78.3472,78.4109,78.2934,78.4109,20486.99637686,MBB,bond
2007-08-29,78.4019,78.4299,78.3173,78.3173,5740.9774703695,MBB,bond
2007-08-30,78.2934,78.3392,78.2436,78.3392,8616.4862977809,MBB,bond
2007-08-31,78.2764,78.6559,78.0823,78.4777,13616.498155501,MBB,bond
2007-09-04,78.1629,78.1629,77.7964,77.876,20237.99980242,MBB,bond
2007-09-05,77.9,78.2616,77.9,78.0912,28477.979183204,MBB,bond
2007-09-06,78.1539,78.1539,78.1539,78.1539,383.53504611423,MBB,bond
2007-09-07,78.4607,78.7884,78.4368,78.7536,34731.00606069,MBB,bond
2007-09-10,78.7466,78.9407,78.7396,78.889,16612.489196351,MBB,bond
2007-09-11,78.7884,78.7884,78.6988,78.6988,8616.4862977809,MBB,bond
2007-09-12,78.6768,78.6768,78.4537,78.5783,8999.0173254498,MBB,bond
2007-09-13,78.5165,78.5165,78.3472,78.4199,32853.491567932,MBB,bond
2007-09-14,78.6051,78.6051,78.4109,78.5015,16112.488010578,MBB,bond
2007-09-17,78.4368,78.5623,78.377,78.5623,14487.986166043,MBB,bond
2007-09-18,78.4607,78.6639,78.3631,78.6639,2745.9904479644,MBB,bond
2007-09-19,78.7954,78.8372,78.6768,78.7396,17233.976614007,MBB,bond
2007-09-20,78.6051,78.6679,78.1788,78.1788,24353.471409808,MBB,bond
2007-09-21,78.0823,78.3542,78.0823,78.3542,33481.003096259,MBB,bond
2007-09-24,78.2526,78.3173,78.2436,78.3084,130301.5138343,MBB,bond
2007-09-25,78.4777,78.4777,78.3252,78.3472,9116.4874835528,MBB,bond
2007-09-26,78.1878,78.385,78.1878,78.3332,6374.5131093697,MBB,bond
